Img_N,Experiment,Img_Nuclei_N,Cell_Type,Treatment,Replicate,Well,Cell_N,Un_Cell_Id,Nu_X,Nu_Y,Cell_Act_Cl,Cell_Orientation,Cell_Area,Cell_Perim,Cell_MaxL,Cell_MinL,WLR,Cell_Neighbour_N,Cell_1st_Nb_Dist,Cell_2nd_Nb_Dist,Nu_Clustering,Nu_1st_Nb_Dist,Nu_2nd_Nb_Dist,Nu_Area,DNA_IntI_Norm,Cell_Cycle,Cell_VEC_Norm,Junc_VEC_Norm,JCyR,J_N,Perc_Stb,Perc_Lin,Perc_Jag,STB_Index,Cy_NCH_IntI,Nu_NCH_IntI,tSNE_1,tSNE_2,NOTCH_Quadr,Nu_NOTCH_Fraction,Tot_NCH
1140,D2R2,108,HUVEC,CTRL,1,B002,88,1140_88,831.999262,853.2273063,Activated,-11.81608016,21843,1132.308,256.6516112,132.1456049,0.514883208,7,100.0611323,111.3846955,0,85.79948717,113.52717,2710,2318.100715,G2/M,0.243820394,0.336352017,1.379507313,73,20.54794521,20.54794521,58.90410959,-28.08219178,112.0440376,2.124605179,-17.39107776,12.23772658,Cytoplasmic,0.018609358,114.1686428
1140,D2R2,108,HUVEC,CTRL,1,B002,89,1140_89,465.3157241,857.5015538,Activated,-69.47116617,9218,704.812,163.8039809,83.06378003,0.50709256,6,77.35671738,104.2852531,0,71.69543007,119.5344386,1609,1081.852115,G0/G1,0.167900381,0.245306491,1.461024026,43,20.93023256,18.60465116,60.46511628,-30.23255814,54.36412606,33.82423127,-18.66324457,-14.1005533,Low,0.383545315,88.18835732
1140,D2R2,108,HUVEC,CTRL,1,B002,90,1140_90,247.5588023,866.2683983,Activated,59.81460036,14080,889.748,187.3563075,102.4861259,0.54701188,5,113.6444907,113.6493552,0,102.9487379,109.8752914,2772,2321.655646,G2/M,0.18538285,0.27458316,1.481168081,50,40,14,46,1,0,0,-15.77772573,9.908049785,None,0,0
1140,D2R2,108,HUVEC,CTRL,1,B002,91,1140_91,1052.298807,870.8775895,Activated,-86.50496819,7283,686.322,123.6886111,95.63730132,0.773210245,6,103.2323777,104.4199305,0,105.9367502,106.640331,1593,786.9099563,G0/G1,0.170832221,0.220105158,1.288428828,33,24.24242424,9.090909091,66.66666667,-37.87878788,7.648004934,0,-18.06706092,-4.63110131,Low,0,7.648004934
1140,D2R2,108,HUVEC,CTRL,1,B002,92,1140_92,395.8820988,875.3679012,Activated,67.86950786,7440,517.106,170.2236403,61.71169585,0.362533052,5,77.35671738,91.58499195,0,71.69543007,76.47229082,1620,1094.01033,G0/G1,0.186278793,0.283051975,1.519507242,38,18.42105263,13.15789474,68.42105263,-43.42105263,264.8414436,121.3784544,-26.20828265,-13.28053466,Nuclear,0.314272918,386.2198979
1140,D2R2,108,HUVEC,CTRL,1,B002,93,1140_93,619.8376363,904.9535284,Activated,-17.44889782,7635,685.08,245.4004043,52.16604469,0.212575219,7,40.4870872,87.62681473,1,55.40616817,78.59659409,1743,1085.790475,G0/G1,0.245668331,0.362844618,1.47696944,33,42.42424242,30.3030303,27.27272727,30.3030303,1.222949564,0,19.86967853,9.685483468,Low,0,1.222949564
1140,D2R2,108,HUVEC,CTRL,1,B002,94,1140_94,945.3993333,909.1346667,Quiescent,-29.07327517,7955,413.412,135.4722312,77.89885888,0.575017169,4,58.97286481,103.2323777,1,51.23165864,113.5389866,1500,954.0256531,G0/G1,0.213658305,0.331397993,1.551065345,25,32,36,32,18,58.38146026,0,27.00453056,1.833711203,Low,0,58.38146026
1140,D2R2,108,HUVEC,CTRL,1,B002,95,1140_95,553.1758003,946.5903418,Quiescent,-16.30688902,4679,368.126,115.4769225,54.47577742,0.47174601,3,96.56335626,96.63102132,1,75.27200848,78.59659409,1843,1114.660291,G0/G1,0.31974213,0.377618028,1.181008046,24,37.5,37.5,25,31.25,0,0,25.77272637,5.779098313,None,0,0
1140,D2R2,108,HUVEC,CTRL,1,B002,96,1140_96,979.2440678,947.5952542,Quiescent,-25.88941959,6798,725.914,226.4476734,42.1676109,0.186213487,6,58.97286481,67.55146806,1,51.23165864,96.03570409,1475,854.3818777,G0/G1,0.153965168,0.187307401,1.216556991,34,17.64705882,44.11764706,38.23529412,1.470588235,7.903761297,0,14.65419376,15.32699093,Low,0,7.903761297
1140,D2R2,108,HUVEC,CTRL,1,B002,97,1140_97,366.8061061,946.096947,Quiescent,76.25839254,12330,702.946,219.163721,76.19406332,0.347658193,5,91.58499195,92.72850052,0,76.47229082,103.4330519,1867,1074.420947,G0/G1,0.163745089,0.287586856,1.756308286,51,35.29411765,23.52941176,41.17647059,5.882352941,24.28964686,0,-5.905266527,-24.98320803,Low,0,24.28964686
1140,D2R2,108,HUVEC,CTRL,1,B002,98,1140_98,20.43757362,956.3409894,Quiescent,82.07475021,6190,406.438,125.712245,65.26889418,0.519192814,4,53.59938311,100.9039875,0,118.8132055,135.7638263,1698,1029.937547,G0/G1,0.084467444,0.19814895,2.345861799,23,17.39130435,30.43478261,52.17391304,-19.56521739,0,0,-14.5587033,-16.40201686,None,0,0
1140,D2R2,108,HUVEC,CTRL,1,B002,99,1140_99,794.5943613,960.41542,Quiescent,22.34810314,14700,1165.358,280.5212084,88.17200216,0.314314923,7,86.42964536,107.5711023,0,96.76918677,113.52717,1738,1091.631793,G0/G1,0.19502918,0.263396255,1.350547932,72,34.72222222,25,40.27777778,6.944444444,2.099443048,0,-8.9248136,-11.3575392,Low,0,2.099443048
1140,D2R2,108,HUVEC,CTRL,1,B002,100,1140_100,183.4779978,962.5368537,Activated,43.76404179,18446,698.054,211.0739835,113.7444655,0.538884346,5,97.70031453,113.6444907,0,95.69545276,115.6458603,1818,1091.952398,G0/G1,0.154538896,0.287479026,1.860237342,54,37.03703704,42.59259259,20.37037037,37.96296296,399.1965513,3.884153545,3.470668678,-4.915851076,Cytoplasmic,0.009636168,403.0807049
1140,D2R2,108,HUVEC,CTRL,1,B002,101,1140_101,660.2585812,980.5532037,Quiescent,6.15503254,9187,753.978,217.239266,61.69731516,0.284006277,5,95.29712943,99.90511531,0,85.72726341,96.61392266,1748,1080.373816,G0/G1,0.183736319,0.247738792,1.348338714,48,25,18.75,56.25,-21.875,243.3246508,0.963927656,-15.11683962,-22.37159074,Cytoplasmic,0.003945856,244.2885785
1140,D2R2,108,HUVEC,CTRL,1,B002,102,1140_102,496.8822516,996.5594486,Activated,0.559562834,18967,1718.662,220.9542653,158.8833308,0.719077908,10,96.63102132,113.6670208,0,75.27200848,139.5215672,1741,1104.578691,G0/G1,0.20599994,0.268393153,1.302879761,100,33,36,31,20,90.11151297,0,-4.405572063,-1.625593671,Low,0,90.11151297
1140,D2R2,108,HUVEC,CTRL,1,B002,103,1140_103,1069.484547,1001.628035,Quiescent,-85.12090799,3661,316.674,111.962646,43.85190052,0.391665453,3,77.67904991,107.1946651,0,89.34524996,105.1802529,906,420.7799424,G0/G1,0.040910673,0.092318055,2.256576288,13,15.38461538,30.76923077,53.84615385,-23.07692308,17.43065524,0,-13.62539758,-26.09564608,Low,0,17.43065524
1140,D2R2,108,HUVEC,CTRL,1,B002,104,1140_104,313.4753123,1034.720999,Activated,69.03819597,9329,790.742,151.3862256,94.27534871,0.622747204,4,92.72850052,147.3625613,0,103.4330519,148.6938219,1681,1084.942183,G0/G1,0.184087346,0.244552235,1.328457607,49,24.48979592,16.32653061,59.18367347,-26.53061224,19.36498052,0,-14.03345027,-3.995784911,Low,0,19.36498052
1140,D2R2,108,HUVEC,CTRL,1,B002,105,1140_105,114.5261132,1028.893898,Activated,55.20270779,12016,571.972,168.279412,103.3720136,0.614287941,3,97.70031453,100.9039875,0,95.69545276,118.8132055,1819,1067.842769,G0/G1,0.133753338,0.22225642,1.661688769,46,30.43478261,28.26086957,41.30434783,3.260869565,17.21425194,0,-7.775523705,-14.34208318,Low,0,17.21425194
1140,D2R2,108,HUVEC,CTRL,1,B002,106,1140_106,744.483871,1043.199563,Quiescent,10.83881305,7998,686.386,241.2756706,45.27704881,0.187656918,5,86.42964536,95.29712943,0,96.76918677,104.9688798,1829,1019.322916,G0/G1,0.137973954,0.176687349,1.280584809,52,13.46153846,40.38461538,46.15384615,-12.5,86.24597538,0,-13.21744646,-22.43219745,Low,0,86.24597538
1140,D2R2,108,HUVEC,CTRL,1,B002,107,1140_107,990.2918597,1042.993382,Quiescent,0.898005639,12445,713.43,170.6063426,125.042443,0.732929627,3,67.55146806,77.67904991,0,89.34524996,96.03570409,1511,704.0601782,G0/G1,0.083220107,0.111125699,1.335322708,40,10,40,50,-20,0,0,-6.887533013,-12.10289498,None,0,0
1140,D2R2,108,HUVEC,CTRL,1,B002,108,1140_108,620.1352346,1068.441582,Activated,6.178877285,4015,560.03,186.9013726,30.30097264,0.162122794,2,113.6670208,115.2225699,0,96.61392266,126.8847624,1087,697.6643974,G0/G1,0.135658513,0.196297906,1.447000279,29,37.93103448,44.82758621,17.24137931,43.10344828,0,0,18.94557122,-20.01115332,None,0,0
851,D2R1,74,HAoEC,CTRL,1,B002,1,851_1,553.1593199,28.25125945,Stressed,-60.12436816,7847,567.552,131.154294,90.53392826,0.690285659,4,76.69493241,147.9895108,0,63.81518862,145.5865757,1588,922.255887,G0/G1,0.166756484,0.149994172,0.899480296,30,36.66666667,26.66666667,36.66666667,13.33333333,41.81216134,39.47536424,-7.389128695,-14.47881023,Low,0.485626349,81.28752558
851,D2R1,74,HAoEC,CTRL,1,B002,3,851_3,611.9317943,53.11437566,Activated,-50.06274063,14074,614.768,215.5730981,86.63836738,0.401897863,5,76.69493241,97.54818533,0,63.81518862,97.66520095,1906,958.4617159,G0/G1,0.160459406,0.187210466,1.166715434,39,35.8974359,28.20512821,35.8974359,14.1025641,27.8784619,3.144548714,-5.791425971,-25.4048753,Low,0.101361817,31.02301061
851,D2R1,74,HAoEC,CTRL,1,B002,4,851_4,102.6002825,84.12758945,Quiescent,-22.55417588,39530,1238.996,257.1658648,212.2630611,0.825393608,3,147.8385826,230.9036242,0,170.6480999,226.3106973,2124,1062.389029,G0/G1,0.126105979,0.13362285,1.059607572,53,5.660377358,30.18867925,64.1509434,-43.39622642,625.0529797,91.55240756,-10.85661538,7.373424197,Nuclear,0.12775847,716.6053873
851,D2R1,74,HAoEC,CTRL,1,B002,5,851_5,731.8832662,80.8453134,Stressed,-72.34973973,14611,649.048,148.1044026,133.6797914,0.902605115,5,92.99676414,139.6230274,0,103.355871,116.478315,1739,909.5150842,G0/G1,0.200555408,0.211011234,1.052134347,42,23.80952381,33.33333333,42.85714286,-2.380952381,158.8408026,8.191393763,-7.494430898,-7.089157349,Cytoplasmic,0.049040807,167.0321964
851,D2R1,74,HAoEC,CTRL,1,B002,6,851_6,1021.204146,101.7613065,Quiescent,-33.27578561,16038,771.78,253.6088987,89.7052797,0.353715032,4,72.2623599,107.0058101,0,69.88800243,100.2667237,1592,607.5775313,G0/G1,0.084727615,0.12926071,1.525603079,41,21.95121951,24.3902439,53.65853659,-19.51219512,11.35283437,0,-11.39303557,-3.547193348,Low,0,11.35283437
851,D2R1,74,HAoEC,CTRL,1,B002,7,851_7,328.1166566,103.0721587,Quiescent,-31.19080907,23233,1052.308,251.1421279,132.9403443,0.529343067,4,104.1272775,181.1590261,0,113.1638721,136.5335052,3326,2098.114037,G2/M,0.188512657,0.150755182,0.799708541,58,32.75862069,18.96551724,48.27586207,-6.034482759,16.91276412,0,-15.46858069,15.1025127,Low,0,16.91276412
851,D2R1,74,HAoEC,CTRL,1,B002,8,851_8,821.7085177,131.9712389,Stressed,-47.9601808,9165,560.806,182.2672511,71.47782167,0.392159432,5,82.70037491,92.99676414,1,55.02739446,103.355871,1808,919.1616184,G0/G1,0.228513249,0.247723354,1.084065609,34,17.64705882,26.47058824,55.88235294,-25,5.346013546,0,10.37581798,15.48503727,Low,0,5.346013546
851,D2R1,74,HAoEC,CTRL,1,B002,9,851_9,636.4652291,147.6479784,Stressed,-44.92557494,11066,702.226,250.2096873,63.12807934,0.2523007,6,72.04632642,97.54818533,0,92.57396005,97.66520095,1855,981.0624839,G0/G1,0.176816255,0.208922562,1.181580065,43,37.20930233,20.93023256,41.86046512,5.813953488,27.72307904,0,-5.44222231,-26.21139776,Low,0,27.72307904
851,D2R1,74,HAoEC,CTRL,1,B002,10,851_10,420.377728,168.6004477,Stressed,-43.48473968,17911,771.264,218.0026108,109.9809133,0.50449356,5,95.66786712,104.1272775,0,70.67012865,113.1638721,1787,1003.777913,G0/G1,0.174873839,0.163430016,0.93455955,43,27.90697674,25.58139535,46.51162791,-5.813953488,70.14489996,2.870099932,-8.82480914,-8.387305477,Low,0.03930836,73.0149999
851,D2R1,74,HAoEC,CTRL,1,B002,11,851_11,835.4264706,185.2613122,Stressed,-46.91857264,10382,628.156,138.3933566,110.8715632,0.801133565,6,82.70037491,126.4677202,1,55.02739446,114.2677383,1768,943.2227839,G0/G1,0.247015144,0.225743153,0.913883857,30,23.33333333,26.66666667,50,-13.33333333,0,0,-0.706195939,18.48259828,None,0,0
851,D2R1,74,HAoEC,CTRL,1,B002,12,851_12,229.8353756,197.8465637,Stressed,-9.186379351,13333,1042.518,204.8993339,98.10130702,0.478778067,7,125.7269588,147.8385826,0,103.4251386,136.5335052,1877,1023.554495,G0/G1,0.248954461,0.208829689,0.838826859,44,27.27272727,15.90909091,56.81818182,-21.59090909,31.77492937,0,-14.28543293,-1.819843383,Low,0,31.77492937
851,D2R1,74,HAoEC,CTRL,1,B002,13,851_13,996.7015113,198.9880353,Stressed,-29.21614473,9436,521.966,183.053311,71.45017113,0.390324385,4,72.2623599,97.46177691,0,100.2667237,101.7555692,1588,748.1579078,G0/G1,0.202710599,0.212008964,1.045870146,27,44.44444444,18.51851852,37.03703704,16.66666667,3.696681142,0,-3.818666846,-28.29358783,Low,0,3.696681142
851,D2R1,74,HAoEC,CTRL,1,B002,14,851_14,476.0239067,212.1638484,Stressed,-62.50437737,12238,791.678,200.2508782,85.06686186,0.424801442,8,95.66786712,119.9059445,0,70.67012865,139.3575413,1715,1008.484857,G0/G1,0.22871042,0.205690601,0.899349496,51,58.82352941,9.803921569,31.37254902,32.35294118,53.74843989,5.157610476,0.605400104,-26.76871932,Low,0.087556549,58.90605037
851,D2R1,74,HAoEC,CTRL,1,B002,15,851_15,729.7264203,228.6734694,Quiescent,78.84774995,9357,564.66,155.3763569,90.34742262,0.581474713,7,92.58248071,117.3582412,0,85.126786,105.4474497,1813,971.0224714,G0/G1,0.234704797,0.261569383,1.114461171,31,22.58064516,32.25806452,45.16129032,-6.451612903,5.231036842,0,-8.803028389,-8.218393734,Low,0,5.231036842
851,D2R1,74,HAoEC,CTRL,1,B002,16,851_16,645.3294638,239.7965727,Quiescent,-44.99301892,10822,498.59,153.649198,90.98281144,0.592146348,4,72.04632642,92.58248071,0,85.126786,91.03918034,1809,969.9169936,G0/G1,0.20047818,0.196889134,0.982097572,32,37.5,53.125,9.375,54.6875,134.8119173,11.11738765,11.16669087,-11.86231253,Cytoplasmic,0.07618338,145.929305
851,D2R1,74,HAoEC,CTRL,1,B002,17,851_17,348.3894166,268.109905,Stressed,43.11599037,5986,481.482,116.4581527,70.93489005,0.609101968,5,89.24655213,119.9059445,0,73.27122242,122.8187652,1474,952.4283921,G0/G1,0.257511792,0.183226033,0.711524827,30,20,20,60,-30,17.9484856,3.783779651,-20.2830414,-7.662278038,Low,0.174108847,21.73226525
851,D2R1,74,HAoEC,CTRL,1,B002,18,851_18,1054.049072,283.0442849,Quiescent,47.42095836,13548,712.424,162.7959759,124.9011565,0.767225085,3,97.46177691,118.7613112,0,101.7555692,114.3219531,1671,723.0925252,G0/G1,0.140737111,0.143598788,1.020333492,31,6.451612903,38.70967742,54.83870968,-29.03225806,39.67960614,0,-12.60608578,-0.919814538,Low,0,39.67960614
851,D2R1,74,HAoEC,CTRL,1,B002,19,851_19,278.2337229,289.2487479,Quiescent,53.06860357,14555,702.602,202.0346448,99.18636482,0.490937408,4,89.24655213,125.7269588,0,73.27122242,103.4251386,1797,999.0267258,G0/G1,0.201267205,0.19763904,0.981973391,43,30.23255814,32.55813953,37.20930233,9.302325581,10.23979558,0,-2.108948197,-11.73508549,Low,0,10.23979558
851,D2R1,74,HAoEC,CTRL,1,B002,20,851_20,54.58988764,305.5245787,Stressed,-80.66545763,25408,972.308,252.5072166,133.4754047,0.528600356,3,176.3116136,196.5004289,0,195.375516,205.683096,4272,2328.959521,G2/M,0.192980409,0.174866483,0.906135931,58,20.68965517,18.96551724,60.34482759,-30.17241379,64.96220315,20.93388265,-14.78766702,16.2509544,Low,0.243711718,85.8960858
851,D2R1,74,HAoEC,CTRL,1,B002,21,851_21,754.6816208,331.1254221,Activated,-32.29344116,17236,905.308,216.6286684,109.962953,0.507610345,6,117.3582412,127.460184,0,89.88813103,105.4474497,2073,1010.224696,G0/G1,0.205069953,0.18835053,0.918469658,53,28.30188679,32.0754717,39.62264151,4.716981132,72.56781866,7.371877611,-6.84556454,-2.875292329,Low,0.092217984,79.93969627
851,D2R1,74,HAoEC,CTRL,1,B002,22,851_22,938.2474333,327.4584189,Quiescent,-66.98079571,14405,682.29,156.1435195,122.8168051,0.786563576,6,103.9765682,120.1382306,0,95.12663856,124.0267509,1948,931.1516935,G0/G1,0.25191827,0.180224408,0.715408248,35,40,40,20,40,113.8957504,0.355443656,4.700793259,-7.866211544,Cytoplasmic,0.003111072,114.2511941
851,D2R1,74,HAoEC,CTRL,1,B002,23,851_23,664.8255814,328.7236988,Stressed,81.2986835,7906,544.558,118.4950496,90.83378112,0.766561822,5,98.22052209,112.3911202,0,89.88813103,91.03918034,1806,978.6022886,G0/G1,0.223567337,0.213528366,0.955096434,23,30.43478261,17.39130435,52.17391304,-13.04347826,3.778805211,3.836942047,-14.67675,-5.992997213,Low,0.503816883,7.615747258
851,D2R1,74,HAoEC,CTRL,1,B002,24,851_24,408.4665294,385.1431514,Activated,76.98669643,19786,1059.594,286.6374209,120.5728373,0.420645835,7,63.40471406,160.9293856,1,40.92768104,131.5524239,1942,1081.261168,G0/G1,0.130504248,0.153058263,1.172822071,62,35.48387097,35.48387097,29.03225806,24.19354839,8.398046777,0,3.458155578,14.523843,Low,0,8.398046777
851,D2R1,74,HAoEC,CTRL,1,B002,25,851_25,574.7957746,387.1418884,Stressed,61.34336913,28807,1224.708,266.0018929,145.046533,0.545283838,8,112.3911202,114.2157567,0,107.3221831,135.4059709,3834,2165.72794,G2/M,0.241232299,0.224876039,0.932197057,84,54.76190476,22.61904762,22.61904762,43.45238095,177.219074,112.6292059,-10.13081682,12.8092883,Nuclear,0.388579866,289.8482799
851,D2R1,74,HAoEC,CTRL,1,B002,26,851_26,1010.870915,388.8986928,Activated,-22.25460578,9215,528.45,148.9360512,86.57952033,0.581320101,5,88.39850338,103.9765682,0,95.12663856,102.7705877,1836,849.752202,G0/G1,0.337227056,0.263304654,0.780793384,24,20.83333333,54.16666667,25,22.91666667,602.7307087,3.264652506,-1.805677585,-13.43875748,Cytoplasmic,0.005387257,605.9953612
851,D2R1,74,HAoEC,CTRL,1,B002,27,851_27,441.2685371,409.6197395,Activated,-87.56639095,11002,870.506,186.3036918,82.44888821,0.442551017,4,63.40471406,114.2157567,1,40.92768104,135.4059709,1996,1096.85443,G0/G1,0.166044482,0.196079002,1.18088237,35,57.14285714,17.14285714,25.71428571,40,4.610528708,0,20.57870504,3.690696606,Low,0,4.610528708
851,D2R1,74,HAoEC,CTRL,1,B002,28,851_28,872.9648855,454.7638677,Activated,60.58594967,17217,961.83,161.032328,148.2818777,0.920820555,8,129.5272367,133.5729158,0,108.9830104,143.0681248,1965,964.8852159,G0/G1,0.161170798,0.204334891,1.267815847,52,32.69230769,34.61538462,32.69230769,17.30769231,269.2876173,2.234790534,-4.417012883,-1.999007634,Cytoplasmic,0.008230593,271.5224079
851,D2R1,74,HAoEC,CTRL,1,B002,29,851_29,723.4925521,461.0675273,Stressed,-33.28136441,13312,694.322,148.702325,120.3849675,0.809570177,6,129.5272367,131.5372359,0,133.6327382,135.6587869,2014,978.9170308,G0/G1,0.187104569,0.18328945,0.979609695,32,31.25,18.75,50,-9.375,0,1.507499844,-10.95803958,-1.012121419,Low,1,1.507499844
851,D2R1,74,HAoEC,CTRL,1,B002,31,851_31,1071.980952,476.8209524,Quiescent,-82.84072191,3005,383.4,136.0889243,32.21521137,0.236721772,4,74.0076238,108.6038152,0,95.07021592,107.0736214,525,222.4826088,G0/G1,0.153342211,0.172909954,1.127608328,15,73.33333333,13.33333333,13.33333333,66.66666667,0,0,14.56719083,-23.29140821,None,0,0
851,D2R1,74,HAoEC,CTRL,1,B002,32,851_32,977.3599748,486.0522341,Quiescent,-24.22071679,9281,598.934,147.5384415,85.80190232,0.581556247,4,74.0076238,85.91256486,0,88.44873314,95.07021592,1589,882.2179938,G0/G1,0.175759853,0.19176237,1.091047623,26,26.92307692,46.15384615,26.92307692,23.07692308,3.609094411,2.720500469,-2.071594227,-15.09529309,Low,0.429806413,6.32959488
851,D2R1,74,HAoEC,CTRL,1,B002,33,851_33,956.7634902,572.0694604,Quiescent,-12.21746305,8447,738.36,157.3526149,73.67101424,0.468190594,6,85.91256486,86.26327008,0,80.81654979,88.44873314,1742,918.4953741,G0/G1,0.189161782,0.175368671,0.927082993,31,32.25806452,41.93548387,25.80645161,27.41935484,10.65487142,6.814007834,3.629427971,-21.55783272,Low,0.390065541,17.46887925
851,D2R1,74,HAoEC,CTRL,1,B002,34,851_34,639.1643757,573.5727377,Activated,-53.20685682,8603,548.418,158.9595981,70.00254624,0.440379487,6,61.25659053,103.3071187,0,56.63257081,96.19513537,1746,946.2907723,G0/G1,0.20568901,0.162777482,0.791376664,19,21.05263158,52.63157895,26.31578947,21.05263158,96.26329422,82.43665199,-0.326891552,-17.18369822,Nuclear,0.461313245,178.6999462
851,D2R1,74,HAoEC,CTRL,1,B002,35,851_35,382.2400366,572.3266148,Stressed,48.01205076,15496,1069.626,296.283679,75.7048477,0.255514742,7,121.8138375,126.1197014,0,95.75038533,127.9864245,2183,1020.997056,G0/G1,0.198641281,0.224109294,1.128211079,60,51.66666667,21.66666667,26.66666667,35.83333333,5.829419419,1.934172541,0.968545062,-4.226604022,Low,0.249133719,7.76359196
851,D2R1,74,HAoEC,CTRL,1,B002,36,851_36,543.1474855,579.4260155,Stressed,-56.84477668,15630,782.092,162.7887395,127.4224508,0.782747328,6,103.3071187,126.7667929,0,96.19513537,139.2936762,2068,996.1377145,G0/G1,0.172720815,0.153861925,0.890812866,44,31.81818182,15.90909091,52.27272727,-12.5,45.38075848,0.433356225,-10.97445266,-0.799970438,Low,0.009459011,45.8141147
851,D2R1,74,HAoEC,CTRL,1,B002,37,851_37,743.446895,595.2507255,Quiescent,-77.48789469,11251,835.748,202.1559316,88.34930461,0.437035431,7,67.07766367,71.64957074,1,56.07381402,75.2160377,1723,947.0583295,G0/G1,0.144520367,0.145061201,1.003742268,36,22.22222222,25,52.77777778,-18.05555556,157.3710077,13.36371399,8.502659297,14.95544198,Cytoplasmic,0.0782718,170.7347217
851,D2R1,74,HAoEC,CTRL,1,B002,38,851_38,687.8451119,602.5111896,Stressed,-59.5292536,6242,461.724,132.8056619,66.16603312,0.49821696,4,61.25659053,67.07766367,1,56.07381402,56.63257081,1698,941.088479,G0/G1,0.217678675,0.19971714,0.917486017,24,20.83333333,29.16666667,50,-14.58333333,6.757137448,0,12.98990547,5.896683765,Low,0,6.757137448
851,D2R1,74,HAoEC,CTRL,1,B002,39,851_39,1030.791814,604.4904728,Quiescent,-36.4426007,9796,553.724,145.0107455,94.37051993,0.650782945,5,86.26327008,103.9707806,0,80.81654979,99.32372097,1417,802.7177657,G0/G1,0.167629497,0.167175447,0.997291348,27,22.22222222,14.81481481,62.96296296,-33.33333333,36.77140437,0,-19.66630829,-6.98991353,Low,0,36.77140437
851,D2R1,74,HAoEC,CTRL,1,B002,40,851_40,818.5561002,599.2581699,Quiescent,-61.35991057,9775,750.672,188.0838823,76.66638467,0.407618046,5,71.64957074,82.77400309,0,75.2160377,101.9168529,1836,946.1347372,G0/G1,0.16814917,0.149977173,0.891929306,38,28.94736842,28.94736842,42.10526316,1.315789474,1.149065405,15.05830479,-10.76153558,-23.71518205,Low,0.929102292,16.20737019
851,D2R1,74,HAoEC,CTRL,1,B002,41,851_41,294.0303204,609.5715103,Stressed,40.79157946,10669,756.946,132.6586158,116.1299716,0.875404668,5,117.1346535,125.1507236,0,95.75038533,96.06427818,1748,977.2383447,G0/G1,0.216410752,0.191680403,0.885724953,32,15.625,34.375,50,-17.1875,19.11230636,0.773510337,-12.09215683,-6.548744398,Low,0.03889759,19.88581669
851,D2R1,74,HAoEC,CTRL,1,B002,42,851_42,111.8787402,650.7223097,Stressed,13.22830773,17258,1159.772,192.9655553,125.2264738,0.648957653,6,140.5222301,149.1032693,0,126.3100865,135.5266563,1905,997.3469149,G0/G1,0.214305725,0.175032715,0.816743066,67,14.92537313,49.25373134,35.82089552,3.731343284,2388.298923,93.50270841,-5.72530812,0.193512097,Nuclear,0.037675335,2481.801632
851,D2R1,74,HAoEC,CTRL,1,B002,43,851_43,882.783378,678.3903485,Quiescent,-42.43153029,11154,601.66,144.0671314,101.5464285,0.704854935,5,80.25234674,82.77400309,1,58.46496871,101.9168529,1865,929.5890076,G0/G1,0.202545386,0.232869872,1.149716993,32,18.75,50,31.25,12.5,7.443778127,0,10.43410055,3.399872561,Low,0,7.443778127
851,D2R1,74,HAoEC,CTRL,1,B002,44,851_44,241.5739979,690.049332,Stressed,88.75288801,15085,766.882,189.0381715,107.8642503,0.570595078,4,100.1907765,114.8594352,0,96.06427818,117.5591639,1946,1005.683823,G0/G1,0.217633941,0.181675464,0.834775416,36,0,44.44444444,55.55555556,-33.33333333,218.1279775,8.96539247,-13.31855592,-4.297184839,Cytoplasmic,0.039478883,227.0933699
851,D2R1,74,HAoEC,CTRL,1,B002,45,851_45,358.8531685,698.1581659,Stressed,-54.46616814,15181,826.474,222.2685339,99.59226691,0.448071822,6,113.673481,114.8594352,0,109.7706572,117.5591639,1941,992.6843969,G0/G1,0.189833466,0.178090344,0.938139875,49,26.53061224,30.6122449,42.85714286,-1.020408163,20.1626002,0,-8.642644608,-9.30146,Low,0,20.1626002
851,D2R1,74,HAoEC,CTRL,1,B002,46,851_46,606.7690689,703.3413993,Activated,17.52793956,15372,663.08,172.2019084,123.4999145,0.71718087,7,123.5500101,126.0463216,0,123.4512669,129.383368,1901,978.7391625,G0/G1,0.236720414,0.223601749,0.944581605,43,23.25581395,34.88372093,41.86046512,-1.162790698,632.7600673,10.57555503,-7.202538278,-7.122148082,Cytoplasmic,0.016438628,643.3356224
851,D2R1,74,HAoEC,CTRL,1,B002,48,851_48,933.9799675,706.6226313,Quiescent,-34.11841909,7880,562.972,138.2402544,80.5896981,0.582968387,5,80.25234674,99.55454798,1,58.46496871,111.901527,1847,931.1666187,G0/G1,0.241540543,0.201700628,0.835059096,28,25,21.42857143,53.57142857,-17.85714286,0,0,13.2809243,5.173286232,None,0,0
851,D2R1,74,HAoEC,CTRL,1,B002,49,851_49,7.53987069,761.9612069,Quiescent,87.80649796,6273,615.922,229.0992144,37.60033477,0.164122495,2,83.64141117,141.9545536,0,116.2504222,140.5480102,928,448.6311459,G0/G1,0.119826359,0.119158613,0.99442739,17,5.882352941,82.35294118,11.76470588,35.29411765,39.1494011,8.323460788,25.03832428,-13.67134728,Low,0.175330925,47.47286189
